Iteration	Posterior	Likelihood	Prior	rate01	rate_log_sd	tree_length
1194	-1529.153	-1887.014	357.8607	0.1214608	1.571903	0.6389083
1200	-1536.866	-1894.622	357.7564	0.131049	1.635137	0.6488751
1206	-1538.749	-1896.544	357.7958	0.124134	1.627894	0.6355436
1212	-1541.586	-1899.334	357.7475	0.124134	1.694326	0.5854934
1218	-1547.327	-1905.129	357.8016	0.1221911	1.604473	0.6872612
1224	-1549.613	-1907.432	357.8195	0.1066388	1.669674	0.6454034
1230	-1542.052	-1899.68	357.6276	0.1405941	1.72138	0.6642203
1236	-1531.719	-1889.679	357.9605	0.09069457	1.569582	0.6985988
1242	-1527.338	-1885.249	357.9112	0.09867682	1.631984	0.5916467
1248	-1534.356	-1892.315	357.959	0.09852483	1.545997	0.6824269
1254	-1553.046	-1910.548	357.5024	0.1518969	1.441421	1.098062
1260	-1555.277	-1912.805	357.528	0.1430542	1.511293	1.037707
1266	-1530.685	-1888.124	357.4388	0.15693	1.49492	1.091439
1272	-1541.442	-1899.045	357.6032	0.1200401	1.49999	1.059089
1278	-1550.573	-1908.306	357.7331	0.1124636	1.423692	1.036654
1284	-1542.399	-1900.006	357.6072	0.1336323	1.454123	1.049567
1290	-1546.02	-1903.518	357.4976	0.1711158	1.457155	1.026507
1296	-1533.872	-1891.505	357.633	0.1535923	1.470119	0.9351764
1302	-1539.427	-1896.959	357.5317	0.1535923	1.536045	0.9724079
1308	-1523.398	-1881.323	357.9251	0.1084472	1.312568	0.9724079
1314	-1531.172	-1888.952	357.7797	0.1185125	1.4178	0.9721256
1320	-1545.24	-1902.957	357.7162	0.1348411	1.361108	1.029873
1326	-1552.479	-1910.251	357.7716	0.1041369	1.352025	1.09998
1332	-1533.661	-1891.542	357.8803	0.09886251	1.397521	0.9722777
1338	-1537.23	-1895.133	357.9038	0.1025979	1.488287	0.8253146
1344	-1528.435	-1886.226	357.7918	0.1006856	1.720287	0.6497679
1350	-1532.632	-1890.406	357.7741	0.1243423	1.596678	0.7327509
1356	-1542.252	-1900.089	357.8376	0.115636	1.616967	0.6411619
1362	-1528.345	-1886.295	357.9498	0.08498472	1.667947	0.5159172
1368	-1535.996	-1893.891	357.8953	0.08098308	1.740216	0.5224584
1374	-1532.843	-1890.904	358.0607	0.09284435	1.504541	0.6012977
1380	-1542.325	-1900.19	357.8653	0.1090116	1.536677	0.7768166
1386	-1536.078	-1893.841	357.763	0.121654	1.640993	0.694737
1392	-1541.178	-1898.811	357.6334	0.1194608	1.838411	0.5260708
1398	-1551.948	-1909.61	357.6618	0.1090995	1.849989	0.53868
1404	-1534.521	-1892.084	357.5631	0.1348985	1.849989	0.5248474
1410	-1543.265	-1901.1	357.8351	0.0920886	1.750359	0.5248474
1416	-1530.969	-1888.709	357.7399	0.09963341	1.813003	0.5248474
1422	-1535.75	-1893.364	357.6137	0.1302085	1.813003	0.5521228
1428	-1555.679	-1913.425	357.7458	0.09904114	1.793758	0.5981964
1434	-1544.06	-1901.946	357.8863	0.0950526	1.486568	0.8871202
1440	-1517.109	-1874.935	357.8259	0.1140775	1.645297	0.6157745
1446	-1516.245	-1874.121	357.876	0.1307124	1.456152	0.7547621
1452	-1521.432	-1879.256	357.8238	0.1098846	1.490785	0.8824881
1458	-1524.341	-1882.086	357.7453	0.1299622	1.448955	0.9289561
1464	-1526.582	-1884.395	357.8124	0.1189998	1.393514	0.9614076
1470	-1527.129	-1884.697	357.5678	0.1591555	1.519667	0.9314917
1476	-1532.656	-1890.446	357.7901	0.127747	1.489372	0.8404866
1482	-1523.266	-1881.107	357.8415	0.1037734	1.690552	0.5491441
1488	-1515.698	-1873.655	357.9569	0.08929431	1.637555	0.5491441
1494	-1536.747	-1894.593	357.8464	0.0911196	1.744451	0.497746
1500	-1535.306	-1892.871	357.565	0.09075093	1.979442	0.3605364
1506	-1535.022	-1892.676	357.6538	0.09140862	1.91553	0.4059849
1512	-1539.602	-1896.694	357.092	0.1228145	2.244673	0.2909191
1518	-1544.393	-1901.519	357.1262	0.1076208	2.244673	0.2737988
1524	-1534.599	-1891.833	357.2337	0.1009217	2.165146	0.2737988
1530	-1518.123	-1875.341	357.2183	0.1089185	2.16776	0.2869168
1536	-1529.862	-1887.17	357.3082	0.1015076	2.128224	0.3008292
1542	-1538.272	-1895.594	357.3221	0.1058733	2.131153	0.3308815
1548	-1531.449	-1888.768	357.3189	0.09846546	2.145169	0.3125544
1554	-1531.882	-1889.116	357.2335	0.1071273	2.153241	0.2824954
1560	-1541.285	-1898.454	357.1691	0.1259329	2.166249	0.2986037
1566	-1537.899	-1895.409	357.5093	0.1067955	1.987133	0.3914861
1572	-1543.447	-1901.01	357.5631	0.1164272	1.894307	0.3914861
1578	-1535.969	-1893.511	357.5416	0.1125068	1.924254	0.3792063
1584	-1550.837	-1908.354	357.5172	0.125166	1.916573	0.4129565
1590	-1544.777	-1902.276	357.4988	0.1214388	1.934724	0.3841727
1596	-1528.109	-1885.721	357.6118	0.1122202	1.886087	0.4566022
1602	-1532.517	-1890.172	357.6553	0.09819027	1.886087	0.6033911
1608	-1545.443	-1903.448	358.0052	0.09819027	1.545733	0.5711642
1614	-1529.532	-1887.485	357.9533	0.1024543	1.579633	0.5711642
1620	-1532.989	-1890.798	357.8089	0.1271181	1.581951	0.6801729
1626	-1527.949	-1885.695	357.7464	0.1271181	1.579233	0.7835097
1632	-1529.674	-1887.281	357.6067	0.1457073	1.441305	1.02003
1638	-1530.164	-1888.067	357.9027	0.1235882	1.383126	0.8521751
1644	-1526.669	-1884.592	357.9229	0.09688258	1.628276	0.5905912
1650	-1526.531	-1884.283	357.7521	0.1327234	1.628276	0.6591424
1656	-1520.888	-1878.703	357.8151	0.1198633	1.641929	0.5901976
1662	-1524.628	-1882.384	357.756	0.1198633	1.700938	0.5901976
1668	-1533.845	-1891.54	357.6955	0.13071	1.704866	0.6315503
1674	-1538.939	-1896.862	357.9222	0.1026521	1.600981	0.6014076
1680	-1539.66	-1897.461	357.8015	0.1080272	1.658639	0.6917749
1686	-1524.981	-1882.808	357.8267	0.1096317	1.658639	0.62548
1692	-1521.342	-1879.113	357.7705	0.1211639	1.618741	0.723042
1698	-1525.361	-1883.381	358.0199	0.08787151	1.583727	0.5295663
1704	-1566.012	-1924.002	357.9906	0.09547771	1.578205	0.4615536
1710	-1544.827	-1902.516	357.689	0.1182153	1.756663	0.63824
1716	-1550.7	-1908.653	357.953	0.1008075	1.587019	0.5704244
1722	-1549.161	-1906.995	357.8339	0.1008075	1.706145	0.5704244
1728	-1539.721	-1897.703	357.9822	0.08829685	1.621114	0.4946446
1734	-1525.306	-1883.148	357.8419	0.08698359	1.762537	0.4525126
1740	-1539.226	-1897.264	358.0382	0.09330825	1.490101	0.6810141
1746	-1538.584	-1896.717	358.1329	0.09032087	1.397476	0.7009199
1752	-1533.717	-1891.718	358.0014	0.08436736	1.571897	0.6707791
1758	-1532.535	-1890.355	357.8198	0.09821362	1.740237	0.4952365
1764	-1542.275	-1900.056	357.7814	0.1015902	1.758016	0.4454586
1770	-1530.669	-1888.273	357.604	0.105638	1.877103	0.3609855
1776	-1536.451	-1894.085	357.6334	0.1063173	1.877103	0.4168358
1782	-1535.874	-1893.67	357.7963	0.08192504	1.827054	0.4365384
1788	-1537.118	-1895.093	357.9748	0.08943939	1.604273	0.6047467
1794	-1532.135	-1890.182	358.0476	0.08943939	1.540006	0.5766382
1800	-1528.11	-1886.222	358.1123	0.08521014	1.491194	0.5875672
1806	-1529.707	-1887.481	357.774	0.111515	1.72887	0.5313664
1812	-1531.864	-1889.559	357.6954	0.111515	1.807686	0.5292501
1818	-1521.063	-1878.948	357.8856	0.09959794	1.664837	0.5447336
1824	-1541.752	-1899.658	357.9053	0.09959794	1.627162	0.6118234
1830	-1533.412	-1891.213	357.8015	0.1145276	1.627162	0.7008806
1836	-1545.569	-1903.508	357.9386	0.1035765	1.532146	0.7055615
1842	-1534.366	-1892.199	357.8332	0.1152099	1.637702	0.6040049
1848	-1533.935	-1891.826	357.8911	0.1256631	1.479092	0.7256359
1854	-1525.688	-1883.526	357.8383	0.1254601	1.49956	0.7753632
1860	-1525.029	-1882.748	357.7197	0.1337651	1.608481	0.7435462
1866	-1534.601	-1892.203	357.6014	0.1556621	1.648615	0.7435462
1872	-1536.044	-1893.827	357.7829	0.1343774	1.543036	0.7435462
1878	-1532.195	-1890.02	357.8249	0.1090875	1.542279	0.8227386
1884	-1540.174	-1897.966	357.792	0.1317453	1.531599	0.7616269
1890	-1531.809	-1889.551	357.7419	0.1317453	1.601117	0.7323342
1896	-1532.916	-1890.72	357.8041	0.1331092	1.473887	0.8170126
1902	-1535.052	-1892.876	357.8237	0.1044674	1.372675	1.030036
1908	-1522.358	-1879.959	357.6004	0.1377996	1.312449	1.17076
1914	-1524.266	-1882.32	358.054	0.09530744	1.197694	1.013969
1920	-1538.362	-1896.093	357.7304	0.1236502	1.062933	1.315374
1926	-1531.728	-1889.747	358.0197	0.1087047	1.230785	0.9580248
1932	-1533.259	-1891.291	358.0324	0.09941067	1.279117	0.9344504
1938	-1534.323	-1892.057	357.7337	0.1302251	1.307168	1.080893
1944	-1526.254	-1884.015	357.7615	0.1314011	1.267802	1.087532
1950	-1542.876	-1900.897	358.0209	0.09478176	1.201391	1.044744
1956	-1537.061	-1895.199	358.138	0.1023505	1.220778	0.8672906
1962	-1532.33	-1890.159	357.8286	0.1197375	1.61147	0.6372566
1968	-1533.848	-1891.67	357.822	0.1291219	1.581975	0.6372566
1974	-1549.165	-1906.978	357.8129	0.1229386	1.584008	0.6984095
1980	-1552.493	-1910.582	358.0889	0.08775886	1.346976	0.8506991
1986	-1535.415	-1893.297	357.8822	0.1224831	1.409141	0.8506991
1992	-1540.586	-1898.349	357.7632	0.1129854	1.565659	0.8506991
1998	-1524.938	-1882.89	357.9514	0.1180398	1.411114	0.7812661
2004	-1554.689	-1912.611	357.9217	0.1231573	1.348212	0.8731684
2010	-1550.132	-1908.117	357.9853	0.08371012	1.541006	0.7547966
2016	-1538.083	-1895.952	357.8694	0.09451554	1.661516	0.6656113
2022	-1544.789	-1902.586	357.797	0.1217854	1.548351	0.7846869
2028	-1544.485	-1902.146	357.6616	0.1370172	1.532316	0.9004368
2034	-1540.728	-1898.487	357.759	0.1267449	1.465685	0.9089504
2040	-1540.219	-1897.875	357.6561	0.1425267	1.446978	0.9762772
2046	-1531.277	-1889.019	357.7411	0.1330812	1.596652	0.7326601
2052	-1512.978	-1870.591	357.6127	0.1557706	1.414372	1.005977
2058	-1524.883	-1882.752	357.8683	0.1070318	1.44949	0.8921784
2064	-1519.331	-1877.354	358.0226	0.09873716	1.387355	0.8233672
2070	-1542.563	-1900.459	357.8957	0.1108036	1.519882	0.746366
2076	-1549.584	-1907.496	357.9118	0.1250831	1.420828	0.7845689
2082	-1548.549	-1906.528	357.9783	0.09313642	1.576295	0.6264663
2088	-1531.452	-1889.473	358.0205	0.0841393	1.549861	0.6785645
2094	-1528.763	-1886.832	358.069	0.08725432	1.529047	0.5739407
2100	-1527.835	-1885.847	358.0113	0.08725432	1.595159	0.5287217
2106	-1560.525	-1918.54	358.0148	0.08538289	1.595159	0.5592283
2112	-1556.219	-1914.088	357.8686	0.0914887	1.705579	0.4179634
2118	-1543.872	-1901.711	357.839	0.09458838	1.735872	0.4799764
2124	-1536.087	-1893.861	357.7734	0.1102079	1.735872	0.4799764
2130	-1532.893	-1890.976	358.0827	0.08766608	1.504786	0.6030101
2136	-1550.436	-1908.449	358.0131	0.0882602	1.582087	0.567595
2142	-1542.393	-1900.237	357.844	0.1223032	1.613612	0.548104
2148	-1538.875	-1896.577	357.7019	0.1116717	1.795973	0.5578787
2154	-1554.522	-1912.226	357.7034	0.1210196	1.736548	0.6256141
2160	-1540.26	-1897.852	357.5918	0.1390673	1.782232	0.6201691
2166	-1517.598	-1875.537	357.9388	0.09711142	1.601052	0.6201691
2172	-1532.151	-1889.916	357.7653	0.1275788	1.612025	0.701503
2178	-1531.599	-1889.614	358.0147	0.08123491	1.614109	0.5593267
2184	-1522.161	-1880.164	358.0035	0.1082662	1.505104	0.5716152
2190	-1527.422	-1885.386	357.9636	0.1050499	1.479665	0.7400925
2196	-1533.076	-1890.983	357.9068	0.1133861	1.525639	0.7022717
2202	-1535.333	-1893.237	357.904	0.1160297	1.525639	0.6884439
2208	-1537.621	-1895.699	358.0784	0.08782578	1.314842	0.9000797
2214	-1535.926	-1893.998	358.072	0.1051452	1.336089	0.7902833
2220	-1543.7	-1901.629	357.9285	0.0793321	1.715571	0.4981325
2226	-1540.721	-1898.568	357.8475	0.1137963	1.640292	0.5650128
2232	-1549.504	-1907.402	357.8971	0.1132794	1.56277	0.6503005
2238	-1531.267	-1888.936	357.6692	0.1390425	1.692107	0.6503005
2244	-1524.213	-1881.895	357.6812	0.1209191	1.779167	0.5618671
2250	-1537.71	-1895.331	357.6206	0.1209191	1.845518	0.5256623
2256	-1535.447	-1893.052	357.6051	0.1152404	1.882082	0.4648595
2262	-1537.478	-1895.015	357.5362	0.122083	1.912313	0.4200613
2268	-1529.525	-1887.074	357.5488	0.1188693	1.912313	0.4200613
2274	-1560.766	-1918.132	357.3654	0.1506277	1.984714	0.4408899
2280	-1545.584	-1902.863	357.2796	0.1342021	2.099411	0.3747756
2286	-1538.214	-1895.82	357.6058	0.1342021	1.811007	0.4940905
2292	-1532.305	-1890.165	357.8601	0.1053285	1.413752	0.9480441
2298	-1537.473	-1895.205	357.7317	0.1255718	1.54397	0.855283
