Iteration	Posterior	Likelihood	Prior	rate01	rate_log_sd	tree_length
0	-1553.759	-1911.65	357.8908	0.1211053	1.313512	0.9544437
6	-1543.692	-1901.64	357.948	0.1057102	1.461067	0.7858087
12	-1540.905	-1898.717	357.812	0.1152043	1.562773	0.7798389
18	-1532.664	-1890.511	357.8474	0.1096492	1.642323	0.6141828
24	-1532.263	-1889.864	357.6004	0.137313	1.804796	0.5101133
30	-1543.827	-1901.439	357.6117	0.1462228	1.711061	0.676093
36	-1550.015	-1907.742	357.7268	0.1313098	1.622258	0.7253205
42	-1535.354	-1892.972	357.6187	0.1375329	1.627295	0.8367827
48	-1531.883	-1889.574	357.6914	0.1263305	1.669239	0.7367725
54	-1533.927	-1891.841	357.9136	0.1186613	1.450597	0.7754627
60	-1535.69	-1893.616	357.926	0.10037	1.540433	0.7346558
66	-1542.948	-1900.955	358.0063	0.1054714	1.413794	0.7717569
72	-1545.854	-1903.835	357.981	0.09560221	1.513972	0.7217197
78	-1539.568	-1897.589	358.0211	0.1077243	1.443757	0.6853469
84	-1540.168	-1898.082	357.9137	0.0986942	1.639972	0.5486133
90	-1541.184	-1899.01	357.826	0.1098578	1.683731	0.5304152
96	-1520.227	-1877.639	357.4118	0.1678494	1.797845	0.7424456
102	-1534.977	-1892.571	357.5939	0.1527578	1.666842	0.7424456
108	-1534.58	-1892.188	357.6089	0.1421106	1.698099	0.7290456
114	-1529.318	-1887.06	357.7422	0.1293352	1.521936	0.8519497
120	-1534.753	-1892.347	357.5941	0.1399566	1.605711	0.8814125
126	-1537.545	-1895.307	357.7622	0.1217261	1.505972	0.8816192
132	-1523.446	-1881.216	357.7702	0.1308833	1.53671	0.7897466
138	-1534.691	-1892.523	357.8314	0.1133749	1.600414	0.7034522
144	-1537.462	-1895.149	357.6872	0.148569	1.594874	0.7321039
150	-1537.969	-1895.816	357.8471	0.1212754	1.561596	0.6889696
156	-1523.309	-1881.086	357.7772	0.1273046	1.568369	0.7540108
162	-1538.516	-1896.304	357.7885	0.121469	1.599716	0.722815
168	-1547.213	-1904.915	357.7015	0.1281488	1.721609	0.5963343
174	-1541.727	-1899.498	357.7713	0.1198246	1.696113	0.5478019
