Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	br_lengths[106]	br_lengths[107]	br_lengths[108]	br_lengths[109]	br_lengths[110]	br_lengths[111]	br_lengths[112]	br_lengths[113]	br_lengths[114]	br_lengths[115]	br_lengths[116]	br_lengths[117]	br_lengths[118]	br_lengths[119]	br_lengths[120]	br_lengths[121]	br_lengths[122]	br_lengths[123]	br_lengths[124]	br_lengths[125]	br_lengths[126]	br_lengths[127]	br_lengths[128]	br_lengths[129]	br_lengths[130]	br_lengths[131]	br_lengths[132]	br_lengths[133]	br_lengths[134]	br_lengths[135]	br_lengths[136]	br_lengths[137]	br_lengths[138]	br_lengths[139]	br_lengths[140]	br_lengths[141]	br_lengths[142]	br_lengths[143]	br_lengths[144]	br_lengths[145]	br_lengths[146]	br_lengths[147]	br_lengths[148]	br_lengths[149]	br_lengths[150]	br_lengths[151]	br_lengths[152]	br_lengths[153]	br_lengths[154]	br_lengths[155]	br_lengths[156]	br_lengths[157]	br_lengths[158]	br_lengths[159]	br_lengths[160]	br_lengths[161]	br_lengths[162]	br_lengths[163]	br_lengths[164]	br_lengths[165]	br_lengths[166]	br_lengths[167]	br_lengths[168]	br_lengths[169]	br_lengths[170]	br_lengths[171]	br_lengths[172]	br_lengths[173]	muNeo	rate01	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	rel_br_lengths[106]	rel_br_lengths[107]	rel_br_lengths[108]	rel_br_lengths[109]	rel_br_lengths[110]	rel_br_lengths[111]	rel_br_lengths[112]	rel_br_lengths[113]	rel_br_lengths[114]	rel_br_lengths[115]	rel_br_lengths[116]	rel_br_lengths[117]	rel_br_lengths[118]	rel_br_lengths[119]	rel_br_lengths[120]	rel_br_lengths[121]	rel_br_lengths[122]	rel_br_lengths[123]	rel_br_lengths[124]	rel_br_lengths[125]	rel_br_lengths[126]	rel_br_lengths[127]	rel_br_lengths[128]	rel_br_lengths[129]	rel_br_lengths[130]	rel_br_lengths[131]	rel_br_lengths[132]	rel_br_lengths[133]	rel_br_lengths[134]	rel_br_lengths[135]	rel_br_lengths[136]	rel_br_lengths[137]	rel_br_lengths[138]	rel_br_lengths[139]	rel_br_lengths[140]	rel_br_lengths[141]	rel_br_lengths[142]	rel_br_lengths[143]	rel_br_lengths[144]	rel_br_lengths[145]	rel_br_lengths[146]	rel_br_lengths[147]	rel_br_lengths[148]	rel_br_lengths[149]	rel_br_lengths[150]	rel_br_lengths[151]	rel_br_lengths[152]	rel_br_lengths[153]	rel_br_lengths[154]	rel_br_lengths[155]	rel_br_lengths[156]	rel_br_lengths[157]	rel_br_lengths[158]	rel_br_lengths[159]	rel_br_lengths[160]	rel_br_lengths[161]	rel_br_lengths[162]	rel_br_lengths[163]	rel_br_lengths[164]	rel_br_lengths[165]	rel_br_lengths[166]	rel_br_lengths[167]	rel_br_lengths[168]	rel_br_lengths[169]	rel_br_lengths[170]	rel_br_lengths[171]	rel_br_lengths[172]	rel_br_lengths[173]	scale	stationaryDist[1]	stationaryDist[2]	tree_length
0	-1553.759	-1911.65	357.8908	0.00259583	0.00529509	0.00189898	0.0013717	0.00152329	0.00602286	0.00414335	0.00687456	0.00212769	0.000291141	0.00444778	0.00320132	0.0015365	0.00185445	0.00170656	0.00856706	0.0118608	0.00547851	0.00439769	0.00247487	0.00646463	0.000181844	0.000684106	0.0039752	0.000923182	0.0121315	0.00242888	0.000829555	0.00292078	0.0043534	0.00357993	0.00248548	0.00638884	0.0026267	0.00263775	0.00406131	0.000437459	0.010097	0.00461796	0.00162041	0.00355155	0.0185996	0.00838577	0.00378372	0.00114599	0.00642194	0.000191983	0.0219405	0.00203622	0.00456665	0.00346054	0.000624487	7.56022e-05	0.00115346	0.00410382	0.00232822	0.00276904	0.00423823	0.00476568	0.00538076	0.00596863	0.0016136	0.0217615	0.00834309	0.00062275	0.00169401	0.00888836	0.00478292	0.0353101	0.000820228	0.0147061	0.000451726	0.00302398	0.0068411	0.00159312	0.000245088	0.00264818	0.00127572	0.00147766	0.00054371	0.00213247	0.00302561	0.00669571	0.00237527	0.00444353	0.0111816	0.00082017	4.28919e-05	0.0307839	0.0101945	0.00504932	8.92375e-05	0.000474559	0.00200334	0.00290224	0.00479328	0.00162254	0.018917	0.00323974	0.00392813	0.0107826	0.00243958	0.00946119	0.000746112	0.00936932	0.0115884	0.00179745	0.00831146	0.00662702	0.00450271	0.000746123	0.00452593	0.00467041	0.0043307	7.5558e-05	0.00535935	0.00609904	0.00621745	0.00176306	0.0233863	0.000328117	0.00460556	0.00456108	0.0632233	0.0016987	0.0152013	0.00518508	0.000630875	0.00316028	0.000335364	0.00412856	0.00342092	0.0137673	0.0107824	0.00564091	0.00380086	0.000849772	0.000311719	0.00498339	0.00577167	0.00894917	0.00227886	0.00655783	0.00401467	0.00272156	0.000966212	0.00171063	0.00292423	0.00152513	0.00173723	0.00440365	0.00287543	0.0129766	0.00434417	0.0161299	0.0150775	0.00343839	0.00124728	0.0144736	0.00847199	0.00585972	0.00319982	0.00271043	0.0223218	0.00579656	0.00531399	0.013255	0.000716579	0.000864893	0.00395093	0.00035478	0.00876706	0.00135471	0.2160462	0.1211053	0.162581	0.412322	0.758509	1.31838	2.42529	6.15079	1.313512	0.00271973	0.00554783	0.00198961	0.00143718	0.00159599	0.00631034	0.00434112	0.00720269	0.00222924	0.000305038	0.00466008	0.00335412	0.00160984	0.00194297	0.00178801	0.00897597	0.0124269	0.00574001	0.00460759	0.002593	0.00677319	0.000190524	0.000716759	0.00416494	0.000967246	0.0127106	0.00254481	0.00086915	0.00306019	0.00456119	0.00375081	0.00260412	0.00669379	0.00275207	0.00276365	0.00425516	0.000458339	0.0105789	0.00483838	0.00169775	0.00372107	0.0194873	0.00878603	0.00396432	0.00120069	0.00672847	0.000201147	0.0229877	0.00213341	0.00478462	0.00362571	0.000654294	7.92107e-05	0.00120851	0.00429969	0.00243934	0.0029012	0.00444052	0.00499315	0.00563758	0.00625352	0.00169061	0.0228002	0.00874131	0.000652474	0.00177486	0.0093126	0.00501121	0.0369955	0.000859378	0.0154081	0.000473287	0.00316832	0.00716763	0.00166916	0.000256786	0.00277458	0.00133661	0.00154819	0.000569661	0.00223426	0.00317002	0.0070153	0.00248864	0.00465563	0.0117153	0.000859318	4.49391e-05	0.0322533	0.0106811	0.00529033	9.34969e-05	0.00049721	0.00209896	0.00304077	0.00502207	0.00169999	0.0198199	0.00339437	0.00411562	0.0112973	0.00255603	0.00991278	0.000781724	0.00981653	0.0121416	0.00188324	0.00870817	0.00694333	0.00471763	0.000781736	0.00474195	0.00489333	0.00453741	7.91644e-05	0.00561516	0.00639015	0.00651421	0.00184721	0.0245025	0.000343778	0.00482539	0.00477879	0.066241	0.00177978	0.0159268	0.00543257	0.000660987	0.00331113	0.000351371	0.00432562	0.00358421	0.0144245	0.0112971	0.00591016	0.00398228	0.000890333	0.000326597	0.00522125	0.00604716	0.00937632	0.00238764	0.00687084	0.0042063	0.00285146	0.00101233	0.00179228	0.00306381	0.00159792	0.00182015	0.00461384	0.00301267	0.0135959	0.00455152	0.0168998	0.0157971	0.0036025	0.00130681	0.0151645	0.00887637	0.0061394	0.00335255	0.0028398	0.0233873	0.00607324	0.00556763	0.0138876	0.000750782	0.000906175	0.00413951	0.000371714	0.00918551	0.00141937	4.415032	0.891977	0.108023	0.9544437
36	-1550.015	-1907.742	357.7268	0.00242727	0.00614472	0.00732268	0.0105124	0.00245372	0.00583111	0.00304486	0.00530368	0.00162942	0.000346009	0.00120663	0.00339116	0.000428071	0.00367626	0.00391417	0.00530315	0.00682853	0.0005036	0.00292785	0.0024902	0.000505966	7.81251e-05	0.00158799	0.000211232	0.00322967	0.0155697	0.00206876	0.000477935	0.00318657	0.00683143	0.00544668	0.00145311	0.00391212	0.00209177	0.00823934	0.00145524	0.000737932	0.00773246	0.0027855	0.00106425	0.0019611	0.0142439	0.00450744	0.0103874	0.000722005	0.00272909	0.000440023	0.0142543	0.00189433	0.000192417	0.00343843	0.00219423	0.000610188	0.0015768	0.00317038	0.00203294	0.0036959	0.00246594	0.00282506	0.00327007	0.00346457	0.00220251	0.00646553	0.00315927	0.00180874	0.00302645	0.00666538	0.00704645	0.0192315	0.001885	0.00458979	0.000817038	0.000863202	0.00400366	0.00222799	0.00110908	0.0028484	0.00184962	0.000620879	0.000450813	0.00333204	0.00144996	0.00472818	0.00123253	0.0029265	0.00275857	0.00139176	0.00197384	0.0261875	0.00616748	0.00238473	0.00026313	0.00104842	0.00107958	0.00327753	0.00831382	0.000950262	0.00334131	0.00262832	0.000938125	0.00565901	0.000997102	0.00631909	0.000564243	0.00349459	0.00450968	0.000308523	0.00636506	0.00485697	0.00471474	0.00390037	0.00240248	0.00193646	0.00364136	0.000370527	0.00758932	0.000571818	0.000980615	0.00180082	0.0179096	0.0022725	0.00108502	0.000513876	0.0295111	0.00138024	0.0116846	0.00480781	0.000808393	0.00247473	0.000540045	0.00245848	0.00540881	0.00726363	0.0129865	0.00408332	0.00260134	0.00299048	0.000699725	0.00185549	0.0054272	0.00313996	0.00566792	0.00538341	0.00053755	0.00108613	0.00139198	0.000297703	0.00270533	0.00435916	0.0011165	0.00547273	0.00370575	0.0140344	0.00194796	0.00732281	0.00718682	0.00555958	0.000845661	0.015072	0.0075251	0.00123262	0.00910042	0.00375314	0.0246917	0.00324067	0.00429599	0.0108292	0.00107085	0.00131339	0.0013753	0.00572251	0.0113947	0.001523	0.2321376	0.1313098	0.106079	0.334808	0.710796	1.40687	2.98678	9.42696	1.622258	0.00334648	0.00847173	0.0100958	0.0144935	0.00338294	0.00803935	0.00419795	0.00731219	0.00224648	0.000477043	0.00166358	0.00467539	0.000590181	0.00506846	0.00539646	0.00731146	0.00941451	0.000694314	0.00403662	0.00343324	0.000697575	0.000107711	0.00218937	0.000291225	0.00445274	0.021466	0.00285221	0.00065893	0.00439333	0.0094185	0.00750934	0.00200341	0.00539364	0.00288392	0.0113596	0.00200634	0.00101739	0.0106608	0.00384038	0.00146729	0.00270378	0.019638	0.00621442	0.0143212	0.000995429	0.00376261	0.000606661	0.0196524	0.00261171	0.000265286	0.00474057	0.00302518	0.000841266	0.00217394	0.004371	0.00280282	0.00509554	0.00339979	0.00389492	0.00450845	0.00477661	0.0030366	0.00891403	0.00435569	0.00249371	0.00417257	0.00918956	0.00971495	0.0265144	0.00259886	0.00632795	0.00112645	0.0011901	0.00551985	0.00307173	0.00152908	0.00392709	0.00255007	0.000856007	0.000621537	0.00459389	0.00199907	0.00651874	0.00169929	0.00403477	0.00380325	0.00191882	0.00272133	0.0361048	0.00850311	0.00328783	0.000362777	0.00144546	0.00148842	0.00451873	0.0114623	0.00131013	0.00460667	0.00362367	0.00129339	0.00780209	0.0013747	0.00871213	0.000777922	0.004818	0.0062175	0.000425362	0.00877551	0.00669631	0.00650022	0.00537744	0.0033123	0.00266979	0.00502035	0.000510846	0.0104634	0.000788366	0.00135198	0.00248279	0.024692	0.0031331	0.00149591	0.000708482	0.040687	0.00190294	0.0161096	0.00662853	0.00111453	0.00341191	0.00074456	0.0033895	0.00745713	0.0100144	0.0179045	0.00562968	0.00358647	0.00412297	0.000964711	0.00255817	0.00748249	0.00432907	0.00781436	0.00742211	0.000741121	0.00149744	0.00191913	0.000410444	0.00372984	0.00600998	0.00153932	0.00754525	0.00510912	0.0193492	0.00268565	0.010096	0.00990848	0.00766499	0.00116591	0.0207798	0.0103749	0.00169941	0.0125468	0.00517446	0.0340425	0.00446792	0.00592289	0.0149302	0.00147638	0.00181077	0.00189613	0.00788963	0.0157099	0.00209977	4.125825	0.883931	0.116069	0.7253205
72	-1545.854	-1903.835	357.981	0.0052071	0.00552635	0.00330557	0.0032424	0.00441705	0.00175489	0.00437642	0.00260501	0.00355232	0.0064487	0.00108937	0.00360982	0.000970194	0.00274009	0.00122756	0.00438946	0.00166536	0.000549461	0.00315112	0.00347941	0.00377917	0.00419552	0.00148084	0.00197606	0.0031519	0.00613953	0.000607694	0.00190185	0.00105568	0.0024424	0.00192109	0.00203504	0.00505164	0.00277351	0.00789063	0.0011018	0.000145099	0.00157765	0.00238804	0.00362215	0.00323052	0.00599562	0.0015579	0.0055716	0.0026387	0.00624589	0.000130844	0.0193665	0.00375506	0.00120255	0.00268349	0.0113146	0.00283638	0.00126258	0.00324277	0.00144043	0.00143603	0.0087594	0.00197974	0.00216013	0.00256605	0.00115457	0.002532	0.00652283	0.000407432	0.0106342	0.00285014	0.00500215	0.0183532	0.000377683	0.00305862	0.00117107	0.00203573	0.00159215	0.00370472	0.0011353	0.00448458	0.00224937	0.0019669	0.00137965	0.00630468	0.00111625	0.00438302	0.00056762	0.00179607	0.00466787	0.000815072	0.000742757	0.0174639	0.000830255	0.00124585	0.000537092	0.00104746	0.0028527	0.0032487	0.00354364	0.000344589	0.00108009	0.00356616	0.000390904	0.0057329	0.00156793	0.0144888	0.00717819	0.00952059	0.00192001	0.000235691	0.00423496	0.00933778	0.00122037	0.00145179	0.00201886	0.00595032	0.0129262	0.000241115	0.00851684	0.00232266	0.00112691	0.00402752	0.0112743	0.00029812	0.000463665	0.000331153	0.022424	0.00181495	0.01772	0.00234203	0.00141306	0.00214851	0.0106929	0.00735896	0.00897802	0.00931704	0.0118778	0.00142022	0.000812268	0.00112661	0.0019589	0.00199688	0.00502157	0.000543309	0.00206181	0.00371342	0.00491641	0.000916184	0.00305251	0.00105272	0.00305041	0.00308092	0.00170244	0.00349249	0.00166799	0.00833336	0.00630842	0.00546887	0.0146189	0.00360472	0.000659585	0.0162569	0.0140239	0.00816218	0.00660014	0.00285905	0.0200096	0.00728367	0.00498309	0.00902298	0.00102052	0.000533935	0.00272093	9.413e-05	0.0057016	0.00431348	0.1745199	0.09560221	0.123216	0.360177	0.727179	1.37518	2.77641	8.11581	1.513972	0.00721485	0.0076572	0.00458013	0.00449261	0.00612017	0.00243153	0.00606387	0.00360944	0.00492202	0.00893518	0.00150941	0.00500169	0.00134428	0.00379662	0.00170089	0.00608194	0.00230749	0.000761322	0.00436612	0.004821	0.00523634	0.00581322	0.00205182	0.00273798	0.00436721	0.00850681	0.000842008	0.00263517	0.00146273	0.00338414	0.00266182	0.00281971	0.00699945	0.00384292	0.0109331	0.00152664	0.000201046	0.00218596	0.00330882	0.00501877	0.00447614	0.00830741	0.0021586	0.0077199	0.00365612	0.00865418	0.000181294	0.0268338	0.00520294	0.00166623	0.00371818	0.0156773	0.00393003	0.0017494	0.00449312	0.00199583	0.00198973	0.0121368	0.00274309	0.00299303	0.00355547	0.00159974	0.00350829	0.0090379	0.00056453	0.0147345	0.0039491	0.00693088	0.0254298	0.00052331	0.00423796	0.00162261	0.00282066	0.00220605	0.00513319	0.00157305	0.00621374	0.00311668	0.0027253	0.00191162	0.00873563	0.00154666	0.00607302	0.000786482	0.0024886	0.00646771	0.00112935	0.00102915	0.0241976	0.00115038	0.00172622	0.000744184	0.00145134	0.00395264	0.00450134	0.00491	0.000477455	0.00149655	0.0049412	0.000541628	0.00794339	0.0021725	0.0200754	0.00994595	0.0131915	0.00266033	0.000326569	0.00586787	0.0129382	0.00169092	0.00201157	0.0027973	0.00824465	0.0179103	0.000334084	0.0118008	0.00321823	0.00156142	0.00558045	0.0156215	0.00041307	0.000642445	0.000458839	0.0310702	0.00251476	0.0245524	0.00324507	0.0019579	0.00297693	0.0148159	0.0101964	0.0124398	0.0129095	0.0164577	0.00196783	0.00112546	0.00156101	0.00271421	0.00276684	0.00695778	0.000752798	0.0028568	0.00514524	0.00681208	0.00126945	0.00422949	0.00145863	0.00422659	0.00426886	0.00235886	0.00483912	0.00231114	0.0115465	0.00874082	0.00757755	0.0202556	0.00499463	0.000913908	0.0225253	0.0194313	0.0113093	0.00914501	0.00396144	0.0277249	0.0100921	0.00690447	0.0125021	0.00141401	0.00073981	0.00377007	0.000130425	0.00790002	0.00597666	5.390071	0.91274	0.08726	0.7217197
108	-1534.58	-1892.188	357.6089	0.000699858	0.00551381	0.000676389	0.00299043	0.00387141	0.00157969	0.00283475	0.00755047	0.000363522	0.000979136	0.00244185	0.00659545	0.000282333	0.00272425	0.000996801	0.00190888	0.000109728	3.18593e-05	0.00456257	0.00152002	0.00322843	0.00344302	0.000347601	0.0015784	0.00259129	0.0232145	0.000892711	5.65247e-06	0.000348982	0.00377826	0.00311196	0.00167919	0.00701617	0.00524546	0.0036554	0.00130686	0.000922867	0.0025449	0.00365387	0.00425717	0.000977251	0.0139901	0.00298523	0.00350616	0.00700022	0.00638136	0.00252182	0.00705342	0.00359871	0.00305209	0.00245865	0.00388506	0.00166287	4.44179e-05	1.67948e-05	0.00120334	0.00122957	0.00529846	0.00246418	0.00144526	0.000407181	0.0040743	0.000878204	0.00650802	0.00387226	0.00494392	0.00359709	0.00456348	0.0200213	0.000325766	0.00425319	0.000180222	0.00544265	0.000449596	0.000448971	0.000897917	0.00775082	0.00384589	7.94523e-05	0.00246928	0.0023278	0.00146251	0.00209568	0.00394383	0.000757857	0.00404516	0.000450431	0.00139636	0.0192344	0.000924606	0.0029536	0.00562488	0.00211516	0.00262292	0.0128811	0.000574677	0.000966384	0.00128923	0.00283584	0.000494717	0.0010252	0.000617615	0.00397427	0.01139	0.00882956	0.00134896	0.00197042	0.000141256	0.00231775	0.00385953	0.00250338	0.00311124	0.00286862	0.00226648	0.00278061	0.00442095	0.00644081	0.00539553	0.0041084	0.0113996	0.00277511	1.79363e-05	0.00221943	0.0307503	0.00461342	0.00593332	0.00443895	0.000783306	0.00748049	0.00151666	0.00310644	0.00566264	0.022144	0.00915333	0.00131965	0.000305199	0.0127126	0.00170023	0.00132169	0.0160577	0.000724208	0.000271479	0.00677926	0.00574683	0.00400869	0.00378553	0.00847948	0.0048627	0.00461772	0.00156161	0.00462381	0.000348469	0.013085	0.00749091	0.00457812	0.00637283	0.00558618	0.00166335	0.0132707	0.00350652	0.0114552	0.00531823	0.00408068	0.0169231	0.00659096	0.000652625	0.00900249	0.00203736	0.00135838	0.00287106	0.00325211	0.0103101	0.00321001	0.2488561	0.1421106	0.0955161	0.318112	0.699543	1.42951	3.14354	10.4694	1.698099	0.000959964	0.00756305	0.000927773	0.00410184	0.00531024	0.00216679	0.0038883	0.0103566	0.000498628	0.00134304	0.00334938	0.00904669	0.000387263	0.00373674	0.00136727	0.00261833	0.000150509	4.37e-05	0.00625827	0.00208495	0.0044283	0.00472264	0.000476789	0.00216502	0.00355435	0.0318423	0.00122449	7.75325e-06	0.000478683	0.00518247	0.00426854	0.00230328	0.00962377	0.00719497	0.00501396	0.00179257	0.00126586	0.00349073	0.00501185	0.00583937	0.00134045	0.0191896	0.0040947	0.00480925	0.00960189	0.00875304	0.00345907	0.00967487	0.00493619	0.00418641	0.00337242	0.00532896	0.00228089	6.0926e-05	2.30367e-05	0.00165057	0.00168655	0.00726766	0.00338001	0.0019824	0.000558512	0.00558854	0.00120459	0.00892677	0.00531141	0.00678136	0.00493397	0.00625953	0.0274623	0.000446839	0.00583391	0.000247203	0.00746544	0.000616691	0.000615834	0.00123163	0.0106315	0.00527523	0.000108981	0.00338701	0.00319295	0.00200606	0.00287455	0.00540958	0.00103952	0.00554857	0.000617836	0.00191532	0.026383	0.00126824	0.00405132	0.0077154	0.00290127	0.00359775	0.0176684	0.000788259	0.00132555	0.00176838	0.0038898	0.000678582	0.00140622	0.000847155	0.00545133	0.0156232	0.0121111	0.00185031	0.00270273	0.000193754	0.00317916	0.00529395	0.00343377	0.00426755	0.00393476	0.00310883	0.00381404	0.00606402	0.00883458	0.00740081	0.00563531	0.0156363	0.0038065	2.46024e-05	0.0030443	0.0421788	0.00632803	0.00813847	0.00608871	0.00107443	0.0102607	0.00208034	0.00426097	0.0077672	0.030374	0.0125552	0.00181011	0.000418628	0.0174374	0.00233213	0.0018129	0.0220256	0.000993365	0.000372376	0.00929881	0.00788268	0.00549855	0.00519245	0.0116309	0.00666996	0.00633392	0.00214199	0.00634227	0.00047798	0.0179482	0.010275	0.0062796	0.00874133	0.00766232	0.00228154	0.0182028	0.00480974	0.0157125	0.00729479	0.00559729	0.0232126	0.00904053	0.000895178	0.0123483	0.00279456	0.00186323	0.00393811	0.00446078	0.0141419	0.00440303	3.862923	0.875572	0.124428	0.7290456
